area,source,size_m2,price_jod,price_per_m2,title
خلدا,bayut,250,190000,760,شقة طابق اول للبيع في اجمل مناطق خلدا مساحة الشقة 250 متر
خلدا,bayut,205,190000,927,شقة دوبليكس ثالث مع روف مميزة للبيع في اجمال مناطق خلدا مساحة 205 متر
خلدا,bayut,380,200000,526,شقة اخير مع روف وترس للبيع في خلدا، مساحة بناء اجمالية 380 م
خلدا,bayut,175,135000,771,شقة ارضية فاخرة مع ترس خارجي للبيع في اجمل مناطق خلدا 175 م
خلدا,bayut,180,150000,833,شقة للبيع في خلدا بالقرب من الهمشري طابق ارضي مساحة البناء 180 م
خلدا,bayut,245,190000,776,شقة دوبلكس للبيع في خلدا اخير مع روف مساحة البناء 245 م مساحة الترس 45 م
خلدا,bayut,240,250000,1042,شقة طابق ارضي في أجمل مناطق خلدا بتشطيبات عالية الجودة
خلدا,bayut,218,150000,688,شقة للبيع في عرقوب خلدا طابق ثاني مساحة البناء 218 م
خلدا,bayut,170,120000,706,شقة للبيع في خلدا طابق ارضي بسعر مغري 130 الف مع حديقة و ترس و مساحة داخلية 170 م
خلدا,bayut,220,150000,682,
خلدا,bayut,455,450000,989,شقة أخير مع روف طابقية مع ترس للبيع في أجمل مناطق عمان - خلدا، مساحة بناء إجمالية 455 م
خلدا,bayut,195,120000,615,شقة طابق اول للبيع في خلدا بمساحة بناء 195 م
خلدا,bayut,220,170000,773,شقة طابق ثالث مفروشة للبيع في اجمل مناطق خلدا، مساحة بناء 220 م
خلدا,bayut,275,240000,873,شقة للبيع في خلدا شبه ارضي مساحة البناء 275 م مساحة الترس 175 م
خلدا,bayut,405,400000,988,شقة للبيع في خلدا شبه أرضى دوبلكس مساحة البناء 405 م مساحة الترس 250 م
خلدا,bayut,200,190000,950,شقة طابق ثالث مفروشة للبيع في خلدا، مساحة بناء 200 م
خلدا,bayut,290,300000,1034,روف للبيع في خلدا دوبلكس مساحة البناء 290 م مساحة الترس 150 م
خلدا,bayut,290,180000,621,شقة دوبلكس للبيع في خلدا اخير مع روف مساحة البناء 290 م مساحة الروف 100 م مساحة الترس 100 م
خلدا,bayut,100,95000,950,شقة للبيع 3 نوم قرب ستي مول خلدا
خلدا,bayut,380,390000,1026,شقة شبه ارضي دوبليكس للبيع في اجمل مناطق خلدا
خلدا,bayut,235,185000,787,شقة طابق اول في أجمل مناطق خلدا بالقرب من مدارس ساندس مساحة 235 متر
خلدا,bayut,177,160000,904,شقة مميزة ثالث مع روف للبيع في ارقى احياء خلدا
خلدا,bayut,235,210000,894,شقة طابق ارضي في أجمل مناطق خلدا بالقرب من مدارس ساندس مساحة 235 متر
خلدا,bayut,150,122500,817,شقة طابق ارضي معلق في أجمل مناطق خلدا مساحة 150 متر
خلدا,bayut,203,170000,837,شقة طابق ارضي معلق في أجمل مناطق خلدا مساحة 203 متر
خلدا,bayut,240,220000,917,شقة طابق ارضي في أجمل مناطق خلدا بالقرب من مدارس المعارف مساحة 240 متر
خلدا,bayut,200,190000,950,شقة طابق ارضي للبيع في خلدا | 200 م2
خلدا,bayut,200,195000,975,شقة طابق ثالث مع روف للبيع في أجمل مناطق خلدا
خلدا,bayut,205,210000,1024,Ground floor apartment in Khalda for sale | 4 BR
خلدا,bayut,205,128000,624,Ground floor apartment with garden and private garage for sale in Khalda
خلدا,bayut,200,170000,850,New apartment for sale in Khalda near Al Maaref Schools
خلدا,bayut,208,155000,745,شقة طابق ثاني في خلدا للبيع | 208 م2
خلدا,bayut,160,155000,969,160 SQM apartment with roof for sale in Khalda
خلدا,bayut,220,205000,932,روف للبيع في خلدا مساحة البناء 220 م2
خلدا,bayut,180,105000,583,Second-floor apartment for sale in Khalda | 180 SQM
خلدا,bayut,183,60000,328,Semi-Ground Apartment for Sale in Arqoub - Khalda | 183 SQM
خلدا,bayut,195,187000,959,شقة طابق ثاني للبيع في اجمل مناطق خلدا بالقرب من مسجد الهمشري
خلدا,bayut,220,130000,591,شقة طابق ارضي للبيع في اجمل مناطق خلدا بالقرب من دوار الهمشري
خلدا,bayut,200,225000,1125,شقة طابق رابع مع روف للبيع في اجمل مناطق خلدا
خلدا,bayut,345,360000,1043,شقة طابقية للبيع في ارقى احياء خلدا | 345 م2
خلدا,bayut,130,160000,1231,شقة طابق ثالث مع روف للبيع في خلدا | 130 م2
خلدا,bayut,180,150000,833,شقة طابق اول للبيع في خلدا | 180 م2
خلدا,bayut,170,133000,782,شقة طابق ثالث للبيع في خلدا | 170 م2
خلدا,bayut,150,173000,1153,روف للبيع في منطقة اجمل مناطق خلدا | 150 م2
خلدا,bayut,195,187000,959,شقة للبيع في اجمل مناطق خلدا بالقرب من مسجد الهمشري | 195 م2
خلدا,bayut,235,235000,1000,شقة أرضية في خلدا للبيع | 235م 2
خلدا,bayut,230,160000,696,شقة طابق ثاني في خلدا للبيع بمساحة 230م2
خلدا,bayut,215,205000,953,شقة شبه أرضي في خلدا للبيع مساحة بناء 215 م2
خلدا,bayut,215,185000,860,شقة طابق ثاني في خلدا للبيع مساحة 215 م2
خلدا,bayut,214,165000,771,شقة طابق ثاني في خلدا للبيع مساحة 214 م2
خلدا,bayut,220,169000,768,شقة طابق ثاني في خلدا للبيع مساحة 220م2
خلدا,bayut,380,290000,763,شقة أرضية دوبلكس في خلدا للبيع مساحة 380 م2
خلدا,bayut,195,170000,872,شقة طابق أول في خلدا للبيع | 195م2
خلدا,bayut,200,245000,1225,شقه طابق ارضي للبيع في الاردن - عمان - خلدا  بمساحه 200متر
خلدا,bayut,200,165000,825,شقه طابق ثالث للبيع في الاردن - عمان - خلدا بمساحه 200متر
خلدا,bayut,200,165000,825,شقه طابق ثاني للبيع في الاردن - عمان - خلدا بمساحه 200متر
خلدا,bayut,200,165000,825,شقه طابق اول للبيع في الاردن - عمان - خلدا بمساحه 200متر
خلدا,bayut,140,107000,764,شقه طابق ارضي للبيع في الاردن - عمان - خلدا بمساحه 140متر
خلدا,bayut,185,105000,568,شقه طابق أخير للبيع في الاردن - عمان - خلدا بمساحه 185م
خلدا,bayut,141,120000,851,شقه طابق أرضي للبيع في الاردن - عمان - خلدا بمساحه 141م
خلدا,bayut,300,240000,800,شقة طابق ارضي للبيع في الاردن - عمان - خلدا مساحة 300م 
خلدا,bayut,220,180000,818,شقه طابق ثالث للبيع في الاردن - عمان -  خلدا مساحة 220متر 
خلدا,bayut,224,220000,982,شقه شبه ارضي للبيع في الاردن -عمان - خلدا بمساحه 224م
خلدا,bayut,220,170000,773,شقه طابق اول للبيع في الاردن- عمان - خلدا مساحه 220م
خلدا,bayut,150,125000,833,شقة ارضية للبيع في الاردن - عمان - خلدا مساحة 150م
خلدا,bayut,90,95000,1056,شقه شبه ارضي للبيع في الاردن - عمان - خلدا  بمساحه 90 متر
خلدا,bayut,196,135000,689,شقه طابق ثاني للبيع في الاردن - عمان - خلدا بمساحه 196م
خلدا,bayut,100,70000,700,شقه طابق ثاني للبيع في الاردن - عمان -  خلدا   بمساحه 100 متر
خلدا,bayut,192,135000,703,شقة طابق اول  للبيع في الاردن - عمان - خلدا مساحة 192م
خلدا,bayut,200,125000,625,شقه طابق ثالث  للبيع في الاردن - عمان -  عرقوب خلدا مساحتها 200م
خلدا,bayut,220,180000,818,شقه طابق ثاني للبيع في الاردن  - عمان - خلدا بمساحه 220م
خلدا,bayut,200,130000,650,شقه طابق ثالث للبيع في الاردن -عمان- خلدا - مساحه 200 متر
خلدا,bayut,240,220000,917,شقه طابق ارضي للبيع في  الاردن - عمان - خلدا بمساحه 240 متر 
خلدا,bayut,200,120000,600,شقه شبه ارضي للبيع في الاردن - عمان - خلدا  بمساحه 200م
خلدا,bayut,200,140000,700,شقه طابق ارضي للبيع في الاردن -عمان - خلدا بمساحه 200م 
خلدا,bayut,158,122000,772,شقه شبه ارضي للبيع في الاردن -عمان - خلدا مساحه 158م 
خلدا,bayut,110,80000,727,شقه طابق أول للبيع في الاردن -عمان - خلدا بمساحه 110م 
خلدا,bayut,110,85000,773,شقه طابق شبه أرضي للبيع في الاردن - عمان -  خلدا بمساحه 110 متر
خلدا,bayut,110,85000,773,شقه أرضي للبيع في الاردن - عمان - خلدا  بمساحه 110م
خلدا,bayut,110,85000,773,شقه طابق أخير مع روف للبيع في الاردن -عمان - خلدا بمساحه 110م
خلدا,bayut,180,82000,456,شقه شبه ارضي للبيع في الاردن-عمان- خلدا بمساحه 180م
خلدا,bayut,130,70000,538,شقه طابق اول للبيع في الاردن - عمان - خلدا  بمساحه 130م 
خلدا,bayut,90,64000,711,شقه طابق اخير للبيع في الاردن - عمان - خلدا مساحة 90م
خلدا,bayut,200,110000,550,شقه طابق ثاني للبيع في الاردن - عمان - خلدا  بمساحه 200م
خلدا,bayut,195,185000,949,شقه طابق اول  للبيع في الاردن - عمان - خلدا  بمساحه 195م 
خلدا,bayut,195,195000,1000,شقه طابق ثاني للبيع في الاردن - عمان - خلدا بمساحه 195م
خلدا,bayut,193,100000,518,شقه طابق ثالث للبيع في الاردن - عمان - خلدا  بمساحه 193م
خلدا,bayut,193,105000,544,شقه طابق اول  للبيع في الاردن - عمان - خلدا بمساحه 193م
خلدا,bayut,134,65000,485,شقه طابق ثاني  للبيع في الاردن - عمان - خلدا  بمساحه 134م 
خلدا,bayut,160,87000,544,شقه شبه ارضيه للبيع في الاردن -عمان - خلدا بمساحه 160 متر
خلدا,bayut,200,125000,625,شقه طابق أول للبيع في الاردن - عمان - خلدا  بمساحه 200 متر 
خلدا,bayut,190,129000,679,شفه طابق ثالث  للبيع في الاردن -عمان - خلدا بمساحه 190م
خلدا,bayut,200,125000,625,شقه طابق ثاني للبيع في الاردن-عمان - خلدا  بمساحه 200م
خلدا,bayut,200,110000,550,شقه طابق شبه ارضي  للبيع في الاردن-عمان - خلدا  بمساحه 200م
خلدا,bayut,140,78000,557,شقه طابق شبه ارضي للبيع في الاردن - عمان - خلدا   بمساحه 140 متر
خلدا,bayut,300,255000,850,شقه طابق أول طابقية للبيع في الاردن - عمان - خلدا بمساحه 300 متر
خلدا,bayut,135,105000,778,شقه طابق اول للبيع في الاردن - عمان - خلدا بمساحه 135م
خلدا,bayut,190,175000,921,شقه طابق اول  للبيع في الاردن - عمان - خلدا  بمساحه 190م 
خلدا,bayut,190,100000,526,شقه طابق ثاني للبيع في الاردن - عمان - خلدا  بمساحه 190م 
خلدا,bayut,155,78000,503,شقه طابق ثاني للبيع في الاردن - عمان - خلدا بمساحه 155م
خلدا,bayut,170,78000,459,شقه طابق شبه ارضي للبيع في الاردن - عمان - خلدا بمساحه 170 متر
خلدا,bayut,209,95000,455,شقه طابق شبه ارضي للبيع في الاردن -عمان - خلدا بمساحه 209م
خلدا,bayut,145,70000,483,شقه شبه ارضي للبيع في الاردن -عمان - خلدا بمساحه 145م
خلدا,bayut,210,160000,762,شقه طابق ارضي  للبيع في الاردن -عمان -  خلدا بمساحه 210م
خلدا,bayut,198,138000,697,شقه طابق ارضي معلق  للبيع في الاردن - عمان - خلدا   بمساحة 198 متر
خلدا,bayut,176,95000,540,شقه طابق شبه ارضي للبيع في الاردن - عمان -خلدا  بمساحه 176م
خلدا,bayut,245,185000,755,شقه طابق ارضي  للبيع في الاردن - عمان - خلدا  بمساحه 245م 
خلدا,bayut,226,137000,606,شقه طابق ثالث للبيع في الاردن - عمان -خلدا  بمساحه 226م 
خلدا,bayut,114,82000,719,شقه طابق أرضي للبيع في الاردن - عمان - خلدا  بمساحه 114م
